r,E,F
2.4874371859296485,0.0020690547597611193,0.019868168289524965
2.4974874371859297,0.0018782448047482698,0.018127954554176408
2.507537688442211,0.0017041919426656381,0.016531592092928385
2.5175879396984926,0.0015455067959618417,0.015067998692736237
2.527638190954774,0.0014009074039618569,0.013726872319561866
2.5376884422110555,0.0012692116275616174,0.012498642643488135
2.5477386934673367,0.0011493300286549795,0.011374425028761051
2.557788944723618,0.001040259199918183,0.010345976909190835
2.5678391959798996,0.0009410755213847352,0.009405656467860405
2.577889447236181,0.0008509293210635111,0.008546383539084837
2.5879396984924625,0.0007690394176806814,0.007761602650002187
2.5979899497487438,0.0006946880244577521,0.007045248119017037
2.608040201005025,0.0006272159936690308,0.006391711128519535
2.6180904522613067,0.0005660183825494269,0.0057958086898351815
2.628140703517588,0.0005105403219441472,0.005252754419187057
2.6381909547738696,0.0004602731699028047,0.00475813104453998
2.648241206030151,0.00041475093321941296,0.004307864564517128
2.658291457286432,0.00037354694070418126,0.003898199982101613
2.6683417085427137,0.0003362707527415454,0.003525678537536334
2.678391959798995,0.0003025652924391816,0.003187116366683707
2.6884422110552766,0.0002721041844041114,0.0028795845130852285
2.698492462311558,0.000244589287892816,0.0026003902240434714
2.708542713567839,0.00021974841177166277,0.0023470594632163406
2.7185929648241207,0.00019733319939133735,0.00211732057444872
2.728643216080402,0.0001771171721235041,0.0019090890338498811
2.7386934673366836,0.00015889392092940298,0.001720453229443058
2.748743718592965,0.0001424754359281331,0.0015496612100506894
2.758793969849246,0.00012769056450689155,0.0013951083474227602
2.7688442211055277,0.00011438358906642264,0.0012553258579546557
2.778894472361809,0.00010241291602245626,0.0011289701326643727
2.7889447236180906,9.164986818822332e-05,0.0010148128263979266
2.798994974874372,8.197757314451395e-05,0.0009117316594981924
2.809045226130653,7.328994066247662e-05,0.0008187018873981913
2.819095477386935,6.549072268102971e-05,0.0007347883957803973
2.829145728643216,5.849264975570509e-05,0.0006591383810720036
2.8391959798994977,5.221663828960364e-05,0.0005909745781188119
2.849246231155779,4.6591063230475436e-05,0.000529588998893483
2.85929648241206,4.155109127133379e-05,0.0004743371480440657
2.869346733668342,3.7038069926145705e-05,0.0004246326829738973
2.879396984924623,3.299896816766215e-05,0.00037994248796223337
2.8894472361809047,2.9385864612034387e-05,0.00033978213358495826
2.899497487437186,2.6155479515213994e-05,0.00030371169437590434
2.909547738693467,2.3268747109923e-05,0.00027133189928098527
2.919597989949749,2.0690425059935756e-05,0.0002422805909999725
2.92964824120603,1.8388738041200563e-05,0.00021622947178436065
2.9396984924623117,1.6335052677649784e-05,0.00019288111466524353
2.949748743718593,1.4503581264091287e-05,0.0001719662204235503
2.959798994974874,1.2871111899981649e-05,0.00015324110188722674
2.969849246231156,1.1416762836847019e-05,0.00013648537834786247
2.9798994974874375,1.0121759009246454e-05,0.00012149986403403183
2.9899497487437188,8.969228875113857e-06,0.00010810463566225036
3.0,7.944019836661509e-06,9.613726511065175e-05
